Y,X,id,obstimeJST,type
36.482,139.656,nowc_20240807070500_20240807070500_liden_43,2024/08/07 16:00:55.370,1
35.716,138.637,nowc_20240807070500_20240807070500_liden_44,2024/08/07 16:00:55.500,1
35.807,138.683,nowc_20240807070500_20240807070500_liden_45,2024/08/07 16:00:55.640,1
35.698,138.627,nowc_20240807070500_20240807070500_liden_46,2024/08/07 16:00:55.760,0
38.35,140.225,nowc_20240807070500_20240807070500_liden_47,2024/08/07 16:00:59.400,0
36.485,139.618,nowc_20240807070500_20240807070500_liden_48,2024/08/07 16:01:00.180,0
35.785,138.71,nowc_20240807070500_20240807070500_liden_49,2024/08/07 16:01:01.860,1
35.694,138.653,nowc_20240807070500_20240807070500_liden_50,2024/08/07 16:01:01.950,1
40.112,140.833,nowc_20240807070500_20240807070500_liden_51,2024/08/07 16:01:02.250,1
36.484,139.668,nowc_20240807070500_20240807070500_liden_52,2024/08/07 16:01:06.040,0
36.701,139.754,nowc_20240807070500_20240807070500_liden_53,2024/08/07 16:01:07.770,1
36.734,139.643,nowc_20240807070500_20240807070500_liden_54,2024/08/07 16:01:07.790,0
36.486,139.615,nowc_20240807070500_20240807070500_liden_55,2024/08/07 16:01:08.790,0
36.627,139.759,nowc_20240807070500_20240807070500_liden_56,2024/08/07 16:01:11.370,1
36.654,139.677,nowc_20240807070500_20240807070500_liden_57,2024/08/07 16:01:11.650,1
36.683,139.583,nowc_20240807070500_20240807070500_liden_58,2024/08/07 16:01:11.680,0
36.492,139.648,nowc_20240807070500_20240807070500_liden_59,2024/08/07 16:01:13.200,1
38.348,140.408,nowc_20240807070500_20240807070500_liden_60,2024/08/07 16:01:14.270,0
36.459,139.712,nowc_20240807070500_20240807070500_liden_61,2024/08/07 16:01:14.710,0
36.517,139.647,nowc_20240807070500_20240807070500_liden_62,2024/08/07 16:01:14.790,1
36.488,139.614,nowc_20240807070500_20240807070500_liden_63,2024/08/07 16:01:16.230,0
35.079,138.449,nowc_20240807070500_20240807070500_liden_64,2024/08/07 16:01:22.690,0
38.244,140.149,nowc_20240807070500_20240807070500_liden_65,2024/08/07 16:01:23.690,1
36.634,139.744,nowc_20240807070500_20240807070500_liden_66,2024/08/07 16:01:23.760,1
38.26,140.085,nowc_20240807070500_20240807070500_liden_67,2024/08/07 16:01:23.910,0
36.658,139.748,nowc_20240807070500_20240807070500_liden_68,2024/08/07 16:01:23.920,0
38.268,140.079,nowc_20240807070500_20240807070500_liden_69,2024/08/07 16:01:23.980,0
38.278,140.163,nowc_20240807070500_20240807070500_liden_70,2024/08/07 16:01:23.980,0
36.659,139.741,nowc_20240807070500_20240807070500_liden_71,2024/08/07 16:01:24.220,0
36.542,139.684,nowc_20240807070500_20240807070500_liden_72,2024/08/07 16:01:24.290,0
40.184,140.831,nowc_20240807070500_20240807070500_liden_73,2024/08/07 16:01:24.780,0
40.157,140.829,nowc_20240807070500_20240807070500_liden_74,2024/08/07 16:01:25.530,0
38.319,140.406,nowc_20240807070500_20240807070500_liden_75,2024/08/07 16:01:26.090,0
36.458,139.634,nowc_20240807070500_20240807070500_liden_76,2024/08/07 16:01:26.330,1
36.739,139.475,nowc_20240807070500_20240807070500_liden_77,2024/08/07 16:01:27.180,1
35.688,138.636,nowc_20240807070500_20240807070500_liden_78,2024/08/07 16:01:31.900,0
35.788,138.71,nowc_20240807070500_20240807070500_liden_79,2024/08/07 16:01:32.080,0
36.482,139.63,nowc_20240807070500_20240807070500_liden_80,2024/08/07 16:01:32.420,0
40.234,140.878,nowc_20240807070500_20240807070500_liden_81,2024/08/07 16:01:33.720,0
35.72,138.606,nowc_20240807070500_20240807070500_liden_82,2024/08/07 16:01:37.250,0
36.797,139.511,nowc_20240807070500_20240807070500_liden_83,2024/08/07 16:01:40.330,0
36.49,139.603,nowc_20240807070500_20240807070500_liden_84,2024/08/07 16:01:43.370,0
38.357,140.243,nowc_20240807070500_20240807070500_liden_85,2024/08/07 16:01:44.260,1
38.346,140.228,nowc_20240807070500_20240807070500_liden_86,2024/08/07 16:01:44.770,0
35.668,138.659,nowc_20240807070500_20240807070500_liden_87,2024/08/07 16:01:48.120,0
36.486,139.605,nowc_20240807070500_20240807070500_liden_88,2024/08/07 16:01:52.240,0
38.325,140.422,nowc_20240807070500_20240807070500_liden_89,2024/08/07 16:01:52.560,0
36.65,139.73,nowc_20240807070500_20240807070500_liden_90,2024/08/07 16:01:52.670,1
40.172,140.816,nowc_20240807070500_20240807070500_liden_91,2024/08/07 16:01:54.130,1
40.24,140.833,nowc_20240807070500_20240807070500_liden_92,2024/08/07 16:01:54.370,0
35.7,138.672,nowc_20240807070500_20240807070500_liden_93,2024/08/07 16:01:54.480,1
40.299,140.734,nowc_20240807070500_20240807070500_liden_94,2024/08/07 16:01:55.090,0
35.689,138.676,nowc_20240807070500_20240807070500_liden_95,2024/08/07 16:01:55.320,1
36.785,139.454,nowc_20240807070500_20240807070500_liden_96,2024/08/07 16:02:00.150,0
36.465,139.643,nowc_20240807070500_20240807070500_liden_97,2024/08/07 16:02:01.290,1
36.682,139.625,nowc_20240807070500_20240807070500_liden_98,2024/08/07 16:02:02.220,0
36.669,139.725,nowc_20240807070500_20240807070500_liden_99,2024/08/07 16:02:02.240,1
36.751,139.745,nowc_20240807070500_20240807070500_liden_100,2024/08/07 16:02:02.610,0
36.684,139.889,nowc_20240807070500_20240807070500_liden_101,2024/08/07 16:02:02.880,0
36.753,139.735,nowc_20240807070500_20240807070500_liden_102,2024/08/07 16:02:02.910,0
37.695,139.81,nowc_20240807070500_20240807070500_liden_103,2024/08/07 16:02:03.190,1
37.872,139.904,nowc_20240807070500_20240807070500_liden_104,2024/08/07 16:02:03.200,0
37.686,139.873,nowc_20240807070500_20240807070500_liden_105,2024/08/07 16:02:03.210,0
36.779,139.853,nowc_20240807070500_20240807070500_liden_106,2024/08/07 16:02:03.220,0
37.691,139.846,nowc_20240807070500_20240807070500_liden_107,2024/08/07 16:02:03.220,1
36.809,139.789,nowc_20240807070500_20240807070500_liden_108,2024/08/07 16:02:03.320,0
37.753,139.863,nowc_20240807070500_20240807070500_liden_109,2024/08/07 16:02:03.600,0
36.488,139.591,nowc_20240807070500_20240807070500_liden_110,2024/08/07 16:02:05.690,0
38.26,140.14,nowc_20240807070500_20240807070500_liden_111,2024/08/07 16:02:05.850,1
38.318,140.176,nowc_20240807070500_20240807070500_liden_112,2024/08/07 16:02:05.900,1
36.474,139.731,nowc_20240807070500_20240807070500_liden_113,2024/08/07 16:02:06.010,0
35.695,138.605,nowc_20240807070500_20240807070500_liden_114,2024/08/07 16:02:10.040,1
36.463,139.608,nowc_20240807070500_20240807070500_liden_115,2024/08/07 16:02:12.980,1
35.634,138.579,nowc_20240807070500_20240807070500_liden_116,2024/08/07 16:02:13.140,0
36.657,139.741,nowc_20240807070500_20240807070500_liden_117,2024/08/07 16:02:16.230,1
36.525,139.645,nowc_20240807070500_20240807070500_liden_118,2024/08/07 16:02:16.540,0
40.161,140.819,nowc_20240807070500_20240807070500_liden_119,2024/08/07 16:02:16.580,0
35.046,138.391,nowc_20240807070500_20240807070500_liden_120,2024/08/07 16:02:18.350,1
36.758,139.504,nowc_20240807070500_20240807070500_liden_121,2024/08/07 16:02:22.670,0
36.49,139.637,nowc_20240807070500_20240807070500_liden_122,2024/08/07 16:02:23.570,0
36.625,139.819,nowc_20240807070500_20240807070500_liden_123,2024/08/07 16:02:24.040,0
35.98,138.847,nowc_20240807070500_20240807070500_liden_124,2024/08/07 16:02:27.380,0
35.669,138.679,nowc_20240807070500_20240807070500_liden_125,2024/08/07 16:02:27.950,0
35.033,138.106,nowc_20240807070500_20240807070500_liden_126,2024/08/07 16:02:33.100,1
35.123,138.114,nowc_20240807070500_20240807070500_liden_127,2024/08/07 16:02:33.120,0
35.021,138.11,nowc_20240807070500_20240807070500_liden_128,2024/08/07 16:02:33.150,0
36.747,139.739,nowc_20240807070500_20240807070500_liden_129,2024/08/07 16:02:33.210,1
35.026,138.106,nowc_20240807070500_20240807070500_liden_130,2024/08/07 16:02:33.270,0
36.451,139.641,nowc_20240807070500_20240807070500_liden_131,2024/08/07 16:02:34.050,0
36.567,139.386,nowc_20240807070500_20240807070500_liden_132,2024/08/07 16:02:34.320,1
36.527,139.583,nowc_20240807070500_20240807070500_liden_133,2024/08/07 16:02:35.180,0
36.456,139.77,nowc_20240807070500_20240807070500_liden_134,2024/08/07 16:02:35.330,0
36.648,139.737,nowc_20240807070500_20240807070500_liden_135,2024/08/07 16:02:36.480,1
36.692,139.77,nowc_20240807070500_20240807070500_liden_136,2024/08/07 16:02:36.990,0
40.199,140.835,nowc_20240807070500_20240807070500_liden_137,2024/08/07 16:02:39.210,1
36.471,139.652,nowc_20240807070500_20240807070500_liden_138,2024/08/07 16:02:40.690,0
38.327,140.373,nowc_20240807070500_20240807070500_liden_139,2024/08/07 16:02:46.890,1
36.451,139.642,nowc_20240807070500_20240807070500_liden_140,2024/08/07 16:02:49.470,0
36.471,139.558,nowc_20240807070500_20240807070500_liden_141,2024/08/07 16:02:49.740,0
36.702,139.757,nowc_20240807070500_20240807070500_liden_142,2024/08/07 16:02:50.890,0
36.736,139.68,nowc_20240807070500_20240807070500_liden_143,2024/08/07 16:02:51.010,0
36.7,139.781,nowc_20240807070500_20240807070500_liden_144,2024/08/07 16:02:51.020,0
36.73,139.687,nowc_20240807070500_20240807070500_liden_145,2024/08/07 16:02:51.230,0
36.653,139.737,nowc_20240807070500_20240807070500_liden_146,2024/08/07 16:02:51.390,0
36.483,139.672,nowc_20240807070500_20240807070500_liden_147,2024/08/07 16:02:51.720,0
40.216,140.833,nowc_20240807070500_20240807070500_liden_148,2024/08/07 16:02:54.750,0
36.461,139.614,nowc_20240807070500_20240807070500_liden_149,2024/08/07 16:02:56.810,1
35.701,138.666,nowc_20240807070500_20240807070500_liden_150,2024/08/07 16:03:01.390,0
38.335,140.207,nowc_20240807070500_20240807070500_liden_151,2024/08/07 16:03:01.620,0
36.616,139.796,nowc_20240807070500_20240807070500_liden_152,2024/08/07 16:03:07.250,1
37.338,139.873,nowc_20240807070500_20240807070500_liden_153,2024/08/07 16:03:08.580,1
37.233,139.9,nowc_20240807070500_20240807070500_liden_154,2024/08/07 16:03:09.200,0
36.655,139.741,nowc_20240807070500_20240807070500_liden_155,2024/08/07 16:03:11.850,1
36.644,139.63,nowc_20240807070500_20240807070500_liden_156,2024/08/07 16:03:12.060,0
36.674,139.738,nowc_20240807070500_20240807070500_liden_157,2024/08/07 16:03:12.160,1
36.483,139.647,nowc_20240807070500_20240807070500_liden_158,2024/08/07 16:03:12.360,1
40.152,140.877,nowc_20240807070500_20240807070500_liden_159,2024/08/07 16:03:14.600,0
36.744,139.485,nowc_20240807070500_20240807070500_liden_160,2024/08/07 16:03:15.300,1
36.456,139.628,nowc_20240807070500_20240807070500_liden_161,2024/08/07 16:03:15.650,0
35.73,138.637,nowc_20240807070500_20240807070500_liden_162,2024/08/07 16:03:18.450,0
36.822,139.789,nowc_20240807070500_20240807070500_liden_163,2024/08/07 16:03:21.320,0
36.451,139.731,nowc_20240807070500_20240807070500_liden_164,2024/08/07 16:03:22.580,0
40.143,140.804,nowc_20240807070500_20240807070500_liden_165,2024/08/07 16:03:27.170,0
36.475,139.609,nowc_20240807070500_20240807070500_liden_166,2024/08/07 16:03:28.070,0
38.262,140.165,nowc_20240807070500_20240807070500_liden_167,2024/08/07 16:03:29.370,0
36.655,139.748,nowc_20240807070500_20240807070500_liden_168,2024/08/07 16:03:34.630,1
36.642,139.664,nowc_20240807070500_20240807070500_liden_169,2024/08/07 16:03:34.820,1
36.515,139.615,nowc_20240807070500_20240807070500_liden_170,2024/08/07 16:03:34.940,0
36.709,139.74,nowc_20240807070500_20240807070500_liden_171,2024/08/07 16:03:35.070,0
39.319,141.43,nowc_20240807070500_20240807070500_liden_172,2024/08/07 16:03:35.480,0
36.503,139.611,nowc_20240807070500_20240807070500_liden_173,2024/08/07 16:03:36.480,0
38.234,140.307,nowc_20240807070500_20240807070500_liden_174,2024/08/07 16:03:36.810,0
36.502,139.61,nowc_20240807070500_20240807070500_liden_175,2024/08/07 16:03:36.910,0
36.671,139.692,nowc_20240807070500_20240807070500_liden_176,2024/08/07 16:03:41.240,0
35.789,138.667,nowc_20240807070500_20240807070500_liden_177,2024/08/07 16:03:42,1
35.692,138.609,nowc_20240807070500_20240807070500_liden_178,2024/08/07 16:03:42.080,0
35.759,138.652,nowc_20240807070500_20240807070500_liden_179,2024/08/07 16:03:42.080,0
36.463,139.632,nowc_20240807070500_20240807070500_liden_180,2024/08/07 16:03:44.590,1
40.154,140.826,nowc_20240807070500_20240807070500_liden_181,2024/08/07 16:03:45.790,0
40.079,140.863,nowc_20240807070500_20240807070500_liden_182,2024/08/07 16:03:46.440,0
38.261,140.151,nowc_20240807070500_20240807070500_liden_183,2024/08/07 16:03:48.180,1
37.676,139.789,nowc_20240807070500_20240807070500_liden_184,2024/08/07 16:03:48.180,0
38.258,140.146,nowc_20240807070500_20240807070500_liden_185,2024/08/07 16:03:48.180,1
36.648,139.714,nowc_20240807070500_20240807070500_liden_186,2024/08/07 16:03:48.450,1
36.72,139.636,nowc_20240807070500_20240807070500_liden_187,2024/08/07 16:03:49.050,0
40.307,140.761,nowc_20240807070500_20240807070500_liden_188,2024/08/07 16:03:49.990,1
35.698,138.682,nowc_20240807070500_20240807070500_liden_189,2024/08/07 16:03:52.160,0
36.804,139.486,nowc_20240807070500_20240807070500_liden_190,2024/08/07 16:03:56.040,1
40.162,140.888,nowc_20240807070500_20240807070500_liden_191,2024/08/07 16:03:56.420,0
36.671,139.73,nowc_20240807070500_20240807070500_liden_192,2024/08/07 16:03:59.250,0
36.709,139.614,nowc_20240807070500_20240807070500_liden_193,2024/08/07 16:03:59.270,0
36.641,139.755,nowc_20240807070500_20240807070500_liden_194,2024/08/07 16:03:59.800,1
35.977,138.844,nowc_20240807070500_20240807070500_liden_195,2024/08/07 16:04:04.750,1
40.258,140.846,nowc_20240807070500_20240807070500_liden_196,2024/08/07 16:04:05.680,1
40.179,140.819,nowc_20240807070500_20240807070500_liden_197,2024/08/07 16:04:05.760,0
35.686,138.607,nowc_20240807070500_20240807070500_liden_198,2024/08/07 16:04:06.740,0
36.455,139.606,nowc_20240807070500_20240807070500_liden_199,2024/08/07 16:04:07.860,0
35.682,138.609,nowc_20240807070500_20240807070500_liden_200,2024/08/07 16:04:09.010,0
38.32,140.42,nowc_20240807070500_20240807070500_liden_201,2024/08/07 16:04:11.280,0
35.66,138.638,nowc_20240807070500_20240807070500_liden_202,2024/08/07 16:04:15.850,1
36.672,139.742,nowc_20240807070500_20240807070500_liden_203,2024/08/07 16:04:16.110,1
36.47,139.603,nowc_20240807070500_20240807070500_liden_204,2024/08/07 16:04:17.100,0
36.64,139.932,nowc_20240807070500_20240807070500_liden_205,2024/08/07 16:04:17.910,0
36.656,139.766,nowc_20240807070500_20240807070500_liden_206,2024/08/07 16:04:17.910,0
35.68,138.652,nowc_20240807070500_20240807070500_liden_207,2024/08/07 16:04:19.560,0
38.346,140.234,nowc_20240807070500_20240807070500_liden_208,2024/08/07 16:04:20.850,0
35.032,138.123,nowc_20240807070500_20240807070500_liden_209,2024/08/07 16:04:21.190,1
34.977,138.305,nowc_20240807070500_20240807070500_liden_210,2024/08/07 16:04:21.270,0
35.059,138.127,nowc_20240807070500_20240807070500_liden_211,2024/08/07 16:04:21.290,0
38.343,140.393,nowc_20240807070500_20240807070500_liden_212,2024/08/07 16:04:24.220,0
36.495,139.626,nowc_20240807070500_20240807070500_liden_213,2024/08/07 16:04:24.810,1
36.009,138.88,nowc_20240807070500_20240807070500_liden_214,2024/08/07 16:04:25.880,1
36.784,139.463,nowc_20240807070500_20240807070500_liden_215,2024/08/07 16:04:27.080,0
36.46,139.635,nowc_20240807070500_20240807070500_liden_216,2024/08/07 16:04:27.520,0
36.459,139.651,nowc_20240807070500_20240807070500_liden_217,2024/08/07 16:04:28.230,1
36.646,139.75,nowc_20240807070500_20240807070500_liden_218,2024/08/07 16:04:28.580,1
36.668,139.661,nowc_20240807070500_20240807070500_liden_219,2024/08/07 16:04:28.660,0
36.643,139.75,nowc_20240807070500_20240807070500_liden_220,2024/08/07 16:04:28.810,1
38.33,140.408,nowc_20240807070500_20240807070500_liden_221,2024/08/07 16:04:32.320,0
36.439,139.653,nowc_20240807070500_20240807070500_liden_222,2024/08/07 16:04:37.970,0
40.218,140.85,nowc_20240807070500_20240807070500_liden_223,2024/08/07 16:04:38.400,0
36.452,139.649,nowc_20240807070500_20240807070500_liden_224,2024/08/07 16:04:39.530,1
36.652,139.759,nowc_20240807070500_20240807070500_liden_225,2024/08/07 16:04:40.210,1
36.821,139.42,nowc_20240807070500_20240807070500_liden_226,2024/08/07 16:04:40.350,0
38.342,140.253,nowc_20240807070500_20240807070500_liden_227,2024/08/07 16:04:41.690,0
38.29,140.187,nowc_20240807070500_20240807070500_liden_228,2024/08/07 16:04:42.020,1
36.439,139.621,nowc_20240807070500_20240807070500_liden_229,2024/08/07 16:04:42.690,0
38.318,140.408,nowc_20240807070500_20240807070500_liden_230,2024/08/07 16:04:43.320,0
35.044,138.043,nowc_20240807070500_20240807070500_liden_231,2024/08/07 16:04:44.080,0
35.111,138.129,nowc_20240807070500_20240807070500_liden_232,2024/08/07 16:04:44.270,0
35.713,138.652,nowc_20240807070500_20240807070500_liden_233,2024/08/07 16:04:44.330,0
36.797,139.502,nowc_20240807070500_20240807070500_liden_234,2024/08/07 16:04:46.230,1
40.05,140.802,nowc_20240807070500_20240807070500_liden_235,2024/08/07 16:04:48.010,0
40.157,140.829,nowc_20240807070500_20240807070500_liden_236,2024/08/07 16:04:48.030,0
38.328,140.379,nowc_20240807070500_20240807070500_liden_237,2024/08/07 16:04:50.820,0
38.266,140.325,nowc_20240807070500_20240807070500_liden_238,2024/08/07 16:04:50.820,0
36.485,139.627,nowc_20240807070500_20240807070500_liden_239,2024/08/07 16:04:51.780,1
36.502,139.615,nowc_20240807070500_20240807070500_liden_240,2024/08/07 16:04:52.290,0
39.438,141.406,nowc_20240807070500_20240807070500_liden_241,2024/08/07 16:04:55.330,0
36.69,139.677,nowc_20240807070500_20240807070500_liden_242,2024/08/07 16:04:56.260,1
38.363,140.266,nowc_20240807070500_20240807070500_liden_243,2024/08/07 16:04:56.320,0
40.194,140.834,nowc_20240807070500_20240807070500_liden_244,2024/08/07 16:04:59.210,0
35.974,138.872,nowc_20240807070500_20240807070500_liden_245,2024/08/07 16:04:59.420,1
38.262,140.117,nowc_20240807071000_20240807071000_liden_0,2024/08/07 16:05:05.190,1
38.344,140.223,nowc_20240807071000_20240807071000_liden_1,2024/08/07 16:05:05.190,0
36.708,139.692,nowc_20240807071000_20240807071000_liden_2,2024/08/07 16:05:05.230,0
38.247,140.197,nowc_20240807071000_20240807071000_liden_3,2024/08/07 16:05:05.500,1
36.699,139.883,nowc_20240807071000_20240807071000_liden_4,2024/08/07 16:05:05.530,0
38.263,140.159,nowc_20240807071000_20240807071000_liden_5,2024/08/07 16:05:05.600,0
36.713,139.666,nowc_20240807071000_20240807071000_liden_6,2024/08/07 16:05:05.650,1
36.694,139.753,nowc_20240807071000_20240807071000_liden_7,2024/08/07 16:05:05.840,0
35.629,138.69,nowc_20240807071000_20240807071000_liden_8,2024/08/07 16:05:08.700,0
36.434,139.601,nowc_20240807071000_20240807071000_liden_9,2024/08/07 16:05:10.620,0
35.033,138.051,nowc_20240807071000_20240807071000_liden_10,2024/08/07 16:05:14.230,1
36.434,139.638,nowc_20240807071000_20240807071000_liden_11,2024/08/07 16:05:17.060,0
36.463,139.676,nowc_20240807071000_20240807071000_liden_12,2024/08/07 16:05:20.110,0
36.541,139.404,nowc_20240807071000_20240807071000_liden_13,2024/08/07 16:05:20.180,1
36.501,139.466,nowc_20240807071000_20240807071000_liden_14,2024/08/07 16:05:20.320,0
36.46,139.687,nowc_20240807071000_20240807071000_liden_15,2024/08/07 16:05:20.430,0
36.767,139.502,nowc_20240807071000_20240807071000_liden_16,2024/08/07 16:05:21.120,1
38.343,140.237,nowc_20240807071000_20240807071000_liden_17,2024/08/07 16:05:22.150,0
38.346,140.172,nowc_20240807071000_20240807071000_liden_18,2024/08/07 16:05:22.720,1
36.504,139.641,nowc_20240807071000_20240807071000_liden_19,2024/08/07 16:05:24.640,0
40.249,140.799,nowc_20240807071000_20240807071000_liden_20,2024/08/07 16:05:24.880,1
40.24,140.929,nowc_20240807071000_20240807071000_liden_21,2024/08/07 16:05:24.880,0
38.303,140.413,nowc_20240807071000_20240807071000_liden_22,2024/08/07 16:05:26.400,0
36.466,139.65,nowc_20240807071000_20240807071000_liden_23,2024/08/07 16:05:26.960,0
